max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,cover,state,control,type,subject
1309,212,423.4259259,396.5,18313.62998,7611,45730,5.339491917,4.337579618,4.755517468,4.749008379,0.060618452,15.56186726,513.5958865,7.545667447,4.593880389,6.206209625,6.281438638,0.733115904,21.26490826,670.2706395,none,static,bot,rub,M
391,156,268.4351852,273.5,2792.827535,3993,28991,5.525,4.54,5.074156022,5.096041081,0.056972364,19.3221095,548.0088504,6.606299213,4.85380117,5.632785245,5.625306196,0.121509957,24.61297175,608.3408064,none,static,bot,scratch,M
459,163,277.8796296,267.5,3446.929301,4016,30011,5.396078431,4.577702703,5.000168269,5.00506491,0.036746257,17.84418039,540.0181731,6.537383178,4.613496933,5.502168715,5.460813455,0.134443612,29.97268473,594.2342212,none,static,bot,scratch,M
409,167,291.3148148,285,3197.656975,4267,31462,5.413173653,4.374639769,4.942272938,4.942130906,0.048158801,19.18738102,533.7654773,6.442857143,4.861702128,5.750447879,5.807667713,0.128966204,24.03783988,621.048371,none,static,bot,scratch,M
438,151,270.3611111,261.5,4617.204829,4463,29199,5.581730769,4.441314554,4.910988361,4.908490938,0.055662946,19.04386699,530.3867429,6.151724138,4.42384106,5.386242718,5.327483558,0.117086482,29.98302367,581.7142136,none,static,bot,scratch,M
497,94,259.7222222,286.5,14669.77259,2955,28050,5.714285714,4.413597734,4.952058248,4.891520039,0.103282362,20.08057345,534.8222907,7.279596977,4.519379845,5.892804158,5.800481734,0.466138506,29.77336701,636.422849,none,static,bot,stroke,M
507,109,289.462963,304.5,13157.83974,2899,31262,5.568,4.321568627,4.847850963,4.750517598,0.108962631,18.96467807,523.567904,7.696252465,4.792941176,6.108171278,5.925804094,0.618634758,19.73782376,659.682498,none,static,bot,stroke,M
591,88,286.5185185,293.5,16776.83143,3143,30944,5.582089552,4.182890855,4.839855614,4.810365065,0.130583612,19.37002835,522.7044063,7.445217391,4.716981132,6.036997252,5.903219697,0.471244223,25.99924306,651.9957032,none,static,bot,stroke,M
524,114,287.1944444,310,11554.3824,3264,31017,5.584415584,4.108474576,4.827458204,4.829632141,0.094216737,16.47170473,521.3654861,7.608108108,4.59047619,5.944337615,5.927376971,0.478113953,23.09312536,641.9884625,none,static,bot,stroke,M
291,126,160.4259259,155,514.7140879,1805,17326,5.73015873,4.582417582,5.256902281,5.249137931,0.048796556,23.16315584,567.7454463,6.338983051,5.137254902,5.581795349,5.560285868,0.056288151,28.72284297,602.8338976,none,static,bot,tickle,M
196,123,156.0925926,157,202.4586362,1479,16858,5.863354037,4.821192053,5.272898275,5.26761764,0.036648362,22.52014315,569.4730137,6.46961326,5.087209302,5.684127264,5.666422164,0.080892943,32.9625528,613.8857445,none,static,bot,tickle,M
227,127,164.1944444,163,362.2889408,1965,17733,5.735955056,4.823529412,5.241875181,5.2583061,0.038300579,22.93977592,566.1225196,6.213903743,5.141176471,5.735045197,5.74582532,0.059300631,27.76226212,619.3848813,none,static,bot,tickle,M
201,132,159.462963,158.5,183.5593631,1560,17222,5.851851852,4.572463768,5.223349005,5.218782929,0.044701751,21.51044118,564.1216925,6.451612903,5.040540541,5.709677058,5.729735487,0.08263449,27.26707484,616.6451223,none,static,bot,tickle,M
1835,1124,1596.138889,1704,49620.23287,2552,172383,4.705400982,4.279253816,4.428643759,4.400267936,0.009039534,3.501480151,478.293526,8.090125392,7.734029484,7.87925389,7.8760933,0.003648786,5.579912021,850.9594201,cover,dynamic,man,constant,N
2048,1502,1786.388889,1753,26762.14642,2120,192930,4.451880178,4.221881391,4.33520943,4.338526328,0.00368162,3.445503534,468.2026184,7.995339547,7.793408756,7.903273288,7.90673328,0.001515333,4.603287959,853.5535151,cover,dynamic,man,constant,N
2014,1585,1847.722222,1880.5,17104.44548,2707,199554,4.419975933,4.141188421,4.283351996,4.277427951,0.003359872,3.211881899,462.6020156,8.051972448,7.815884477,7.923982081,7.925367072,0.00216882,4.284214608,855.7900648,cover,dynamic,man,constant,N
2057,1499,1819.814815,1820,29547.10557,2199,196540,4.382951654,4.13107511,4.255590934,4.252807632,0.003178069,3.336167456,459.6038209,8.057846154,7.848729792,7.96148633,7.963934808,0.002055877,3.738919711,859.8405237,cover,dynamic,man,constant,N
216,141,172.6944444,170.5,215.7655763,1323,18651,5.710059172,4.860927152,5.386080405,5.380192439,0.031292879,20.07087462,581.6966837,6.094674556,5.212643678,5.595650064,5.572807018,0.037845315,22.17865504,604.3302069,cover,dynamic,man,notouch,N
204,147,169.3981481,169,120.1297162,1225,18295,5.988950276,4.865168539,5.432737453,5.425976634,0.040457844,22.69728979,586.7356449,6.225806452,5.194805195,5.61828618,5.604859571,0.041562995,21.02020637,606.7749074,cover,dynamic,man,notouch,N
213,145,171.6851852,171,134.4794046,1306,18542,6.101796407,4.934343434,5.416074788,5.401943755,0.041115387,22.00802063,584.9360771,6.141935484,5.212121212,5.608073965,5.61353187,0.029133593,18.15022182,605.6719882,cover,dynamic,man,notouch,N
211,143,171.8425926,171,123.3488231,1235,18559,5.980769231,4.874285714,5.409740907,5.399453552,0.043418514,23.68413415,584.2520179,6.179775281,5.221649485,5.656292242,5.68677134,0.042996087,22.74464177,610.8795622,cover,dynamic,man,notouch,N
501,237,311.7962963,291.5,3618.874005,3245,33674,5.492662474,4.801393728,5.197152497,5.20522286,0.021125757,16.75341867,561.2924696,6.053968254,4.786561265,5.340353449,5.238545423,0.103653668,21.33622014,576.7581725,cover,dynamic,man,pat,N
641,218,318.7777778,312,3076.753894,3465,34428,5.506451613,4.873333333,5.16699136,5.184835138,0.017929022,16.01760295,558.0350668,6.038235294,4.561837456,5.365894827,5.397179487,0.126230696,25.42243861,579.5166413,cover,dynamic,man,pat,N
615,233,345.1666667,326.5,5810.700935,3673,37278,5.514044944,4.821705426,5.165712404,5.156371868,0.017322639,14.56499522,557.8969396,6.055696203,4.605166052,5.501378585,5.556569401,0.102091191,21.81293016,594.1488872,cover,dynamic,man,pat,N
741,255,344.462963,325,6456.269643,3841,37202,5.454212454,4.846846847,5.148348741,5.15562467,0.017064409,15.1715775,556.021664,6.649681529,4.889705882,5.472858776,5.38274198,0.150573436,23.18427025,591.0687478,cover,dynamic,man,pat,N
772,235,453.5,459.5,15514.83178,5647,48978,5.205574913,4.036450079,4.677642255,4.675635007,0.061648959,15.02228171,505.1853636,7.311258278,5.549833887,6.333285309,6.337753594,0.128717557,22.65006344,683.9948133,cover,dynamic,man,rub,N
819,277,517.9074074,523.5,15859.18761,5910,55934,5.495468278,4.359116022,4.76584026,4.747718946,0.044818718,14.84334461,514.710748,7.215456674,5.51391863,6.272074941,6.247312285,0.144059486,24.32831786,677.3840936,cover,dynamic,man,rub,N
946,289,568.8055556,563.5,23208.96184,5431,61431,5.394444444,4.17653277,4.706771097,4.691878446,0.065705935,15.3747199,508.3312785,7.768617021,5.270613108,6.577094223,6.645962185,0.318972233,19.57953077,710.3261761,cover,dynamic,man,rub,N
912,335,583.3981481,579.5,17495.77458,7092,63007,5.973652695,4.58650519,5.247531133,5.180020857,0.149582465,12.61360263,566.7333624,7.772994129,5.326572008,6.731013428,6.830707349,0.444245903,18.93740615,726.9494502,cover,dynamic,man,rub,N
718,166,300.1111111,275.5,8937.370717,5467,32412,6.47706422,4.46069869,5.498196772,5.555703212,0.186102152,17.62023591,593.8052514,7.758551308,5.439597315,6.430470199,6.436521145,0.168532152,28.77519014,694.4907815,cover,dynamic,man,scratch,N
678,187,362.5277778,345,9618.475857,5826,39153,5.226923077,4.04964539,4.526679776,4.468462014,0.090946964,21.57830088,488.8814158,7.770491803,4.628930818,6.164897754,6.115328593,0.617535611,26.36963109,665.8089575,cover,dynamic,man,scratch,N
622,201,349.4722222,342.5,7585.840343,5573,37743,5.207746479,3.736842105,4.49883244,4.454819578,0.102019737,20.99918307,485.8739035,7.952813067,5.04622871,6.879733627,7.165153538,0.655003405,24.38548061,743.0112317,cover,dynamic,man,scratch,N
575,209,326.9722222,313,4763.017913,5001,35313,5.469314079,3.970350404,4.68815374,4.647245494,0.13026236,18.34375798,506.3206039,7.886138614,6.035842294,7.038247366,6.990280886,0.133217153,22.09671675,760.1307155,cover,dynamic,man,scratch,N
375,185,262.2592593,260,1761.745241,2405,28324,5.751351351,4.821548822,5.243413209,5.252802691,0.028445211,16.47696934,566.2886266,6.809027778,5.439613527,6.039692923,6.006437768,0.077059512,24.57021067,652.2868357,cover,dynamic,man,stroke,N
458,163,279.3888889,271,6732.05296,2408,30174,5.792553191,4.548746518,5.136949216,5.132806324,0.070445264,19.65862279,554.7905153,7.048571429,5,5.829112508,5.75569065,0.143377385,25.06434132,629.5441509,cover,dynamic,man,stroke,N
497,137,258.0925926,214.5,8719.91658,2518,27874,5.689655172,4.736666667,5.1963081,5.173452117,0.039613721,18.35878599,561.2012748,7.302777778,4.948051948,5.912045219,5.818229326,0.261559129,27.16312213,638.5008837,cover,dynamic,man,stroke,N
483,140,242.6018519,204,7724.111025,2214,26201,5.645,4.583673469,5.150157871,5.144399666,0.031572207,19.45374018,556.21705,7.180124224,4.927374302,5.818292758,5.681513118,0.269151379,26.64298136,628.3756179,cover,dynamic,man,stroke,N
458,150,242.1574074,233,2147.853496,3058,26153,6.510574018,5.219512195,5.866451879,5.872577653,0.064765594,20.10374021,633.5768029,7.408296943,5.433333333,6.08761291,6.018863459,0.121977528,22.94099313,657.4621942,cover,dynamic,man,tickle,N
383,139,250.2407407,245.5,4263.698512,3278,27026,6.689781022,4.342756184,5.583667722,5.740167567,0.307071541,18.53952285,603.0361139,6.572972973,4.60754717,5.552305916,5.576779026,0.192617391,23.26472772,599.6490389,cover,dynamic,man,tickle,N
459,177,261.787037,252.5,3325.73927,4345,28273,5.351758794,4.574074074,4.963178916,4.970677971,0.042219841,20.28371825,536.023323,7.177458034,4.862962963,5.962630795,5.993865352,0.24181022,20.13729015,643.9641258,cover,dynamic,man,tickle,N
418,192,277.6481481,266.5,2287.146071,3184,29986,5.532188841,4.535353535,4.969702485,4.958145255,0.046006779,17.2191136,536.7278684,7.47,6.070175439,6.765177018,6.780457258,0.10090535,27.31147866,730.639118,cover,dynamic,man,tickle,N
1147,983,1072.648148,1076.5,914.3610246,1882,115846,4.776504298,4.539461467,4.647129767,4.643398268,0.002246871,5.296071261,501.8900148,6.433526012,6.128301887,6.270129378,6.270774771,0.003317808,5.967155385,677.1739728,cover,static,man,constant,N
1135,1048,1090.138889,1089.5,319.3356698,1878,117735,4.740808824,4.510128913,4.627438627,4.628873365,0.002359498,6.086406979,499.7633717,6.391143911,6.081352834,6.249371214,6.250228519,0.002776276,6.237300208,674.9320911,cover,static,man,constant,N
1150,993,1086.5,1098,1218.476636,1981,117342,4.750455373,4.452830189,4.624562479,4.628661484,0.003329759,6.516255639,499.4527477,6.389891697,6.062264151,6.243758979,6.241485991,0.003315542,5.952815807,674.3259697,cover,static,man,constant,N
1110,1021,1059.138889,1059,308.9431464,1851,114387,4.764044944,4.497656982,4.609214118,4.613707644,0.002486651,6.073215222,497.7951248,6.319695528,6.076850984,6.20886199,6.198610453,0.002607846,4.842149841,670.5570949,cover,static,man,constant,N
403,328,373.7777778,373.5,142.6604361,1361,40368,5.516624041,5.005494505,5.259385483,5.262032704,0.007767211,10.15681825,568.0136321,6.159891599,5.6342711,5.860701657,5.85027885,0.0094255,9.92650246,632.955779,cover,static,man,notouch,N
411,307,377.4166667,379,227.5911215,1510,40761,5.419889503,5,5.239646307,5.239645646,0.007975021,10.10858245,565.8818012,6.097560976,5.598971722,5.860309713,5.860102688,0.011590706,11.37335765,632.913449,cover,static,man,notouch,N
408,349,385.7407407,387,130.1564555,1238,41660,5.454314721,5,5.25289564,5.257141588,0.007793181,10.90008637,567.3127291,6.103535354,5.665847666,5.899738314,5.899086162,0.008577373,10.25808938,637.1717379,cover,static,man,notouch,N
421,354,387.3333333,385,174.5981308,1583,41832,5.46701847,5.00802139,5.221934622,5.224583043,0.009301008,11.60508685,563.9689392,6.179220779,5.730279898,5.919611874,5.920382514,0.008545774,10.62434944,639.3180824,cover,static,man,notouch,N
710,193,284.8518519,242.5,9190.37037,4505,30764,5.602564103,4.646055437,5.118261781,5.130388709,0.041494768,18.32218782,552.7722723,6.817961165,5.015936255,5.576045546,5.480586081,0.144785791,27.66185238,602.212919,cover,static,man,pat,N
527,173,255.2777778,236,4957.978193,3779,27570,5.603375527,4.725961538,5.119878844,5.100542971,0.031344739,19.58274841,552.9469152,6.669829222,4.425414365,5.201035422,5.124788894,0.174225394,30.33661507,561.7118256,cover,static,man,pat,N
782,179,263.3425926,235,7870.283403,4213,28441,5.522522523,4.351351351,5.059796819,5.080788913,0.042352084,18.93494039,546.4580565,6.538363171,4.31779661,5.313038145,5.223404255,0.242749213,29.67382828,573.8081196,cover,static,man,pat,N
656,260,334.1851852,301.5,6260.843891,3558,36092,5.586319218,4.462184874,5.046894828,5.087580668,0.042565413,15.7375678,545.0646414,7.016605166,5.451505017,5.887972803,5.828621379,0.064807538,17.43600541,635.9010627,cover,static,man,pat,N
1580,333,817.8703704,723.5,95948.59986,6894,88330,5.008783784,3.945736434,4.524765341,4.516774554,0.05267919,11.98225303,488.6746568,7.649367089,6.035502959,6.848164171,6.915561992,0.155740372,14.44806389,739.6017305,cover,static,man,rub,N
771,250,451.3055556,444,11417.89642,5474,48741,5.321705426,4.241887906,4.775330196,4.756953843,0.060190464,15.65787625,515.7356612,7.824483776,5.336426914,6.581374154,6.668892774,0.353851073,27.56939293,710.7884086,cover,static,man,rub,N
959,295,562.1388889,560,27066.19548,6803,60711,5.466101695,4.449939686,4.869710364,4.848878266,0.04507265,14.0441279,525.9287193,7.306122449,5.18814433,6.284046299,6.307892992,0.191584641,24.17561012,678.6770003,cover,static,man,rub,N
1157,402,740.9537037,705,39335.48382,6817,80023,5.131513648,3.820994475,4.545984934,4.623258387,0.090087402,12.01394523,490.9663729,6.867403315,5.232692308,6.151395926,6.146030222,0.187004768,16.13596495,664.35076,cover,static,man,rub,N
1404,286,439.1203704,413,16608.51809,7466,47425,5.369942197,4.317663818,5.071592268,5.065346791,0.018462883,13.58099396,547.731965,7.316568047,5.041009464,6.134819836,6.150807793,0.257737016,30.19182355,662.5605422,cover,static,man,scratch,N
598,278,400.787037,395,3898.300017,3414,43285,5.422580645,4.723653396,5.099478342,5.105385132,0.020341464,12.42906509,550.7436609,6.936,4.861486486,6.044052447,6.079924953,0.223985152,20.1607374,652.7576643,cover,static,man,scratch,N
638,271,403.7222222,386,5215.174455,4092,43602,5.378830084,4.791519435,5.095038517,5.089423784,0.01482833,11.66379655,550.2641599,7.267985612,5.151291513,6.088172092,6.019101098,0.233729609,29.15519948,657.522586,cover,static,man,scratch,N
601,271,391.5648148,396,4680.696694,4750,42289,5.516819572,4.692708333,5.137215654,5.132194324,0.012909472,12.59121338,554.8192906,6.710172745,4.734317343,5.828542771,5.986098704,0.249145289,29.68614638,629.4826193,cover,static,man,scratch,N
499,137,295.0462963,297,11497.44643,2556,31865,5.746376812,4.741134752,5.223981603,5.199469496,0.043710722,18.28390525,564.1900132,7.216438356,4.970760234,6.25441299,6.138582645,0.357305872,17.89870158,675.4766029,cover,static,man,stroke,N
492,142,285.0185185,280.5,10515.02769,2511,30782,5.955414013,4.593673966,5.166338411,5.159455843,0.068754173,17.83789951,557.9645484,6.810344828,4.49137931,5.848160903,5.806017897,0.223869936,21.09694576,631.6013776,cover,static,man,stroke,N
322,157,222.8981481,221.5,1208.279249,2268,24073,5.833333333,4.903553299,5.328359313,5.309778357,0.038233541,21.592226,575.4628058,6.829090909,4.58,5.847339316,5.906818182,0.193081344,22.69926528,631.5126461,cover,static,man,stroke,N
723,187,322.3611111,255,20064.68146,2589,34815,5.657480315,4.5856,5.035086103,5.016238986,0.0491177,16.42639388,543.7892991,7.124434389,5.254742547,6.146607118,6.088954813,0.153933804,18.32713061,663.8335688,cover,static,man,stroke,N
357,196,256.1666667,249.5,1224.962617,2383,27666,5.479591837,4.568627451,5.03260838,5.037902968,0.031443811,14.03675607,543.5217051,6.591036415,4.42364532,5.505675218,5.464705882,0.232476363,30.95150306,594.6129235,cover,static,man,tickle,N
365,200,265.8981481,264.5,1919.662426,2507,28717,5.795180723,4.834951456,5.258816048,5.271895175,0.043851918,15.56380849,567.9521332,6.512658228,4.54,5.480032465,5.476474674,0.203090761,27.87867923,591.8435062,cover,static,man,tickle,N
438,223,288.8425926,283,2023.423589,3045,31195,5.682857143,4.931914894,5.38764565,5.376636682,0.026454632,16.46577057,581.8657302,6.427055703,4.615720524,5.449159678,5.467928571,0.20024191,32.45066158,588.5092452,cover,static,man,tickle,N
548,212,289.4444444,267.5,4733.034268,2667,31260,5.448559671,4.380116959,5.003203118,5.044655797,0.053524505,15.25684315,540.3459368,7.331406551,4.687782805,5.769297119,5.719020356,0.334606831,30.27972391,623.0840889,cover,static,man,tickle,N
3154,2591,2942.592593,2917.5,18196.35583,2808,317800,3.912389039,3.715121951,3.82069911,3.825180545,0.002143114,2.18883171,412.6355039,6.981766178,6.853424658,6.928763626,6.932330961,0.000703389,3.125903075,748.3064716,none,dynamic,man,constant,N
3401,3100,3252.675926,3259.5,7852.445396,2535,351289,3.847393365,3.704792708,3.776526101,3.777627193,0.000758891,1.821264818,407.8648189,7.018822101,6.864412038,6.946106838,6.948491116,0.000826405,3.288526634,750.1795385,none,dynamic,man,constant,N
3555,3151,3382.537037,3374,6102.606092,2596,365314,3.92281357,3.687626775,3.778477865,3.784601767,0.00194816,2.159831445,408.0756095,6.998520272,6.864923747,6.944992255,6.946403315,0.000798427,2.595512014,750.0591635,none,dynamic,man,constant,N
3639,3163,3475.62037,3478.5,6690.723693,2944,375367,3.911476446,3.696952596,3.762581603,3.764214742,0.001220059,1.746714761,406.3588131,7.024864247,6.882609962,6.970182037,6.973229474,0.000777089,2.272666321,752.77966,none,dynamic,man,constant,N
143,92,116.3888889,118,114.2211838,1167,12570,5.732673267,4.606299213,5.218870749,5.21547619,0.065054597,31.30942736,563.6380409,6.123966942,4.931818182,5.470884094,5.461190476,0.046360166,26.77729652,590.8554821,none,dynamic,man,notouch,N
136,85,114.1388889,113,116.6627726,1064,12327,5.902912621,4.681415929,5.261440435,5.253787879,0.05581505,29.12265662,568.235567,6.163636364,4.771929825,5.425621439,5.402604849,0.072489854,30.17841652,585.9671154,none,dynamic,man,notouch,N
142,89,114.1759259,114,115.7164244,1112,12331,5.933333333,4.59047619,5.250843892,5.225902062,0.083266304,32.90182311,567.0911403,6.29245283,4.896551724,5.487645799,5.474272813,0.077778845,27.39935896,592.6657463,none,dynamic,man,notouch,N
142,91,118.3055556,119,118.7749221,1144,12777,5.70754717,4.430894309,5.231999097,5.230428863,0.053266938,27.57916855,565.0559025,5.97979798,4.816666667,5.480978823,5.516304348,0.068127825,29.81289883,591.9457129,none,dynamic,man,notouch,N
755,130,215.3888889,162.5,16915.09969,5643,23262,5.52,4.276214834,4.90954094,4.937358849,0.071177271,23.75916129,530.2304215,7.076660988,5.081081081,5.815409469,5.786627993,0.154673123,29.15839899,628.0642226,none,dynamic,man,pat,N
887,100,224.4907407,157,25658.00926,7773,24245,5.530201342,4.40625,4.966631104,4.959418732,0.067995794,23.81482249,536.3961593,7.056074766,4.966666667,5.914000301,5.926869066,0.200071192,38.6664149,638.7120325,none,dynamic,man,pat,N
907,123,243.4537037,172,29624.30625,8073,26293,5.598765432,4.178644764,4.953985342,4.93501863,0.072614499,25.96901796,535.0304169,6.753229974,5.171875,5.962260692,5.96263487,0.122182089,30.1260978,643.9241548,none,dynamic,man,pat,N
823,127,270.1851852,189.5,26360.00277,7517,29180,5.58974359,4.388489209,4.865270896,4.858909139,0.059424083,25.09362231,525.4492567,7.223572296,5.334459459,6.08504742,6.05134196,0.138478849,28.20313458,657.1851214,none,dynamic,man,pat,N
1393,458,867.5648148,855.5,43867.91165,9026,93697,5.051702396,3.886892178,4.270947035,4.215005949,0.066067205,10.41121193,461.2622798,8.109699769,5.142091153,6.575398178,6.638553496,0.833917263,15.41639044,710.1430033,none,dynamic,man,rub,N
1256,503,854.2037037,835,37067.75251,7994,92254,5.021518987,3.90948651,4.40501677,4.357874657,0.087687609,11.5381403,475.7418111,7.993235626,5.250308261,6.699901437,6.872252747,0.550624349,14.87671953,723.5893552,none,dynamic,man,rub,N
1486,374,791.5925926,719,68710.99135,10001,85492,5.278074866,3.550353357,4.326769442,4.307920443,0.113871746,14.76626973,467.2910997,7.615877081,4.522533496,5.779694295,5.674836407,0.591135306,18.11734879,624.2069838,none,dynamic,man,rub,N
1180,334,678.7962963,655,32435.52821,8840,73310,5.481798715,3.991712707,4.549111593,4.465155395,0.121281278,15.61718267,491.304052,7.365079365,5.107344633,6.251208473,6.243518391,0.392312292,14.99357706,675.1305151,none,dynamic,man,rub,N
453,177,317.1018519,318,3366.092333,3584,34247,5.573991031,4.525469169,4.976373889,4.968765192,0.030873973,14.78701754,537.4483801,6.387951807,4.641025641,5.609969175,5.631254116,0.13766252,26.35970778,605.8766709,none,dynamic,man,scratch,N
476,189,336.0277778,326.5,4221.391745,4667,36291,5.408450704,4.455958549,4.927455232,4.917269256,0.038668313,16.36976297,532.1651651,6.532438479,4.698412698,5.623397896,5.59628282,0.132069208,25.28376767,607.3269728,none,dynamic,man,scratch,N
624,184,336.9722222,328,5323.485202,4571,36393,5.684466019,4.343811395,4.974464277,4.960939667,0.058174606,15.191246,537.242142,6.52848723,4.91322314,5.703786642,5.697473404,0.142223247,27.7476905,616.0089574,none,dynamic,man,scratch,N
759,238,468.5277778,462.5,11818.51324,4998,50601,5.181372549,4.070780399,4.635285141,4.654929494,0.058855742,13.46203771,500.6107952,6.918644068,5.246875,6.134161788,6.18448374,0.185433337,21.29444734,662.4894731,none,dynamic,man,scratch,N
502,109,264.5648148,280.5,7524.416321,2858,28573,6.224,4.648829431,5.195619422,5.130929343,0.087272227,18.93642785,561.1268976,6.905198777,4.741602067,5.662991365,5.521444589,0.330882491,26.10894347,611.6030675,none,dynamic,man,stroke,N
971,102,388.5462963,394.5,38358.75485,4163,41963,5.898550725,4.199013158,4.971004242,4.978548121,0.102837876,18.80901569,536.8684581,7.281713344,4.705479452,5.883830337,5.667335802,0.493662059,21.20544381,635.4536764,none,dynamic,man,stroke,N
894,109,399.3611111,431,34738.41978,3910,43131,5.692982456,4.287234043,4.774044191,4.678666603,0.12141521,21.47460382,515.5967727,7.135076253,4.412280702,5.691282406,5.439437449,0.536334035,22.66781246,614.6584998,none,dynamic,man,stroke,N
877,141,490.787037,577.5,46376.3374,4353,53005,5.568862275,4.195987654,4.745970641,4.679454649,0.068177987,16.11171137,512.5648293,7.285276074,4.248322148,5.892620905,5.804637033,0.653941128,20.41423163,636.4030577,none,dynamic,man,stroke,N
454,173,258.4259259,258.5,2608.639322,3255,27910,5.846560847,4.370044053,5.158788926,5.138982778,0.070925639,20.7456352,557.149204,6.265017668,4.291005291,5.279445231,5.284680095,0.117655166,30.34046554,570.180085,none,dynamic,man,tickle,N
417,170,265.4814815,260,1842.25199,3484,28672,5.830097087,4.407673861,5.180856151,5.170899471,0.070615858,23.26785955,559.5324643,6.476510067,4.46,5.42688326,5.401169026,0.191395013,35.17210855,586.1033921,none,dynamic,man,tickle,N
372,160,256.5462963,252.5,2098.194098,3050,27707,5.634920635,4.768339768,5.180613384,5.173605904,0.031909505,16.38162941,559.5062455,7.139784946,3.980676329,5.300945173,5.284692797,0.336128583,40.4027455,572.5020787,none,dynamic,man,tickle,N
491,188,288.6944444,275.5,4136.195483,4083,31179,5.789808917,4.920265781,5.32499718,5.321662714,0.029191117,16.43884237,575.0996955,6.725641026,4.565853659,5.590786857,5.616308333,0.184483554,36.44991427,603.8049805,none,dynamic,man,tickle,N
1827,1625,1740.324074,1752,2265.641658,2389,187955,3.653049142,3.472706156,3.558226296,3.559013906,0.001117404,3.843912418,384.28844,6.063340807,5.868263473,5.981815155,5.981831445,0.001480991,4.519983361,646.0360368,none,static,man,constant,N
1886,1689,1792.111111,1792,1441.464174,2823,193548,3.668124658,3.521860987,3.583103918,3.583268772,0.001024184,3.36182988,386.9752231,6.167573449,5.908059024,6.028579635,6.030371925,0.002738291,4.26400627,651.0866005,none,static,man,constant,N
1954,1820,1889.268519,1888,644.1421772,2164,204041,3.652806653,3.467021277,3.539236994,3.540037198,0.001054465,3.434305266,382.2375953,6.17994723,5.940831557,6.063393474,6.066674253,0.001412575,3.783336034,654.8464952,none,static,man,constant,N
1971,1855,1908.314815,1906.5,598.554171,2531,206098,3.602139582,3.477596205,3.536994492,3.53851902,0.000717583,3.318312923,381.9954051,6.156842645,5.920345003,6.055514925,6.057359144,0.00187206,4.547265736,653.9956119,none,static,man,constant,N
181,132,154.9814815,155,107.9248875,1185,16738,5.739393939,4.743421053,5.28211052,5.289968384,0.044635587,24.17058168,570.4679362,5.47260274,4.418918919,5.071416759,5.088785451,0.045010533,23.8287349,547.7130099,none,static,man,notouch,N
182,129,155.6203704,155,97.60219799,1139,16807,5.740740741,4.793939394,5.235117659,5.250766871,0.031969534,22.74184828,565.3927071,5.574193548,4.606896552,5.107390802,5.093647317,0.04298773,22.13912241,551.5982066,none,static,man,notouch,N
194,130,158.4722222,157,137.9524922,1418,17115,5.815602837,4.775,5.282554468,5.276820071,0.048792954,27.92248411,570.5158826,5.606896552,4.328671329,5.097868575,5.085246818,0.05036506,23.68312263,550.5698061,none,static,man,notouch,N
182,136,158.1944444,159,90.41978193,1000,17085,5.726666667,4.845679012,5.302328938,5.318627643,0.036362997,22.78319295,572.6515254,5.602484472,4.630136986,5.109363761,5.130152456,0.049232579,21.99524458,551.8112862,none,static,man,notouch,N
886,168,307.462963,243.5,26912.56871,6905,33206,5.470238095,4.329487179,4.980849207,5.027809137,0.06537297,18.00019266,537.9317144,6.190265487,4.642307692,5.202133436,5.142961373,0.086148525,20.25959604,561.8304111,none,static,man,pat,N
944,170,344.7037037,246,39733.38802,7616,37228,5.656716418,4.413135593,5.057095861,5.078786448,0.071358098,20.70794044,546.166353,5.886189258,4.717821782,5.256640323,5.228598195,0.07174154,18.06531367,567.7171549,none,static,man,pat,N
971,210,356.1851852,270.5,35395.19903,7640,38468,5.513043478,4.231334149,4.964323032,5.023306233,0.077994703,19.22491867,536.1468875,6.104316547,4.839552239,5.489058678,5.455189248,0.04728073,19.53298655,592.8183372,none,static,man,pat,N
918,217,323.5462963,265,23258.23148,5793,34943,5.522123894,4.222713864,4.985624818,5.034475965,0.067348544,20.00892921,538.4474804,5.911764706,4.899665552,5.453114596,5.443845298,0.039623511,20.85402754,588.9363763,none,static,man,pat,N
1721,636,1012.833333,949,62313.28037,8717,109386,4.835480674,3.449014567,4.073216138,4.009512713,0.136250253,10.75749402,439.9073429,7.620847652,5.265027322,6.331875019,6.402562418,0.485225759,13.89179614,683.842502,none,static,man,rub,N
1700,620,1023.962963,963.5,68043.53133,11188,110588,5.238372093,3.806217617,4.384331177,4.405555202,0.120091052,11.04159969,473.5077671,7.687637969,5.034648701,6.131375081,6.171159207,0.562379698,14.47649762,662.1885088,none,static,man,rub,N
1781,407,982.5833333,1003.5,95034.11449,9140,106119,4.879781421,3.75708502,4.349624873,4.347584698,0.065057983,10.07968854,469.7594863,6.769322235,4.648648649,5.770472504,5.706193684,0.381608324,14.36885818,623.2110304,none,static,man,rub,N
1432,451,979.6574074,1000,59415.25537,9123,105803,4.844765343,3.935666982,4.394978018,4.417279436,0.057256954,10.37545587,474.6576259,6.887603306,4.500382555,5.817065614,5.809311871,0.438684013,13.7759673,628.2430863,none,static,man,rub,N
